#pos_x,pos_y,vertical,horizontal,magnitude
5,0.5,-19.51062779,37.14923984,41.96106073
5,0,-17.78952807,35.90458215,40.07001782
5.5,0,-3.213737738,36.82319744,36.96317058
5.5,0.5,-9.082055668,39.23085992,40.26840082
5.5,1,-4.74921805,41.04279961,41.31666095
5.5,1.5,-2.145518568,42.57148286,42.62551352
5.5,2,-3.394438379,42.4651898,42.60064033
5.5,2.5,-6.609705235,42.58545053,43.09534546
5.5,3,-6.67585858,42.91472739,43.43087513
5.5,3.5,-8.29912931,42.91584558,43.7109294
5.5,4,-3.895578446,43.56205647,43.73589253
5.5,4.5,-4.542856386,43.33116833,43.56865493
5.5,5,-1.979803007,43.60327908,43.64820232
5.5,5.5,-2.378806068,42.67989634,42.74613748
5.5,6,2.986695805,41.62574181,41.73275372
6,6,-26.03014563,34.87471298,43.5179743
6,5.5,-23.92033379,38.08406269,44.97308305
6,5,-23.70277142,38.90378488,45.55574444
6,4.5,-20.41167129,40.93793548,45.74440825
6,4,-23.76915458,39.6357338,46.21649168
6,3.5,-21.2920452,40.24421117,45.52963564
6,3,-22.58602527,39.11015981,45.16340485
6,2.5,-21.94612674,39.02146081,44.76948606
6,2,-17.6784347,40.57937627,44.26299619
6,1.5,-19.80501275,39.18752229,43.907863
6,1,-20.17470443,37.66434418,42.72729247
6,0.5,-17.91698616,37.30637287,41.38579285
6,0,-18.53490158,32.32108666,37.25849192
6.5,0,-1.866534615,36.08927511,36.13751139
6.5,0.5,-3.067537056,38.52533511,38.64726677
6.5,1,-4.130512147,39.60044528,39.81527843
6.5,1.5,-5.563895542,40.69643055,41.07500935
6.5,2,0.236124517,42.45484891,42.45550554
6.5,2.5,-5.773454574,42.79569627,43.18338103
6.5,3,-6.422000164,42.89415183,43.37223014
6.5,3.5,-6.306044584,43.84965632,44.30077378
6.5,4,-3.291791194,44.29060395,44.41276266
6.5,4.5,-4.91649031,45.02673223,45.29435387
6.5,5,-2.743166728,44.48053002,44.56503691
6.5,5.5,-1.949961113,42.74664727,42.79109955
6.5,6,-0.618262072,41.22116831,41.2258046
7,6,-25.21370236,34.00414436,42.33217004
7,5.5,-19.82148542,39.39771516,44.10296185
7,5,-19.58648953,41.32530137,45.73194841
7,4.5,-16.48143068,42.91320341,45.96934396
7,4,-22.48473391,40.45391723,46.28263906
7,3.5,-19.55652675,41.73173737,46.08682721
7,3,-19.17977418,40.49947782,44.81151015
7,2.5,-18.72932019,39.2633328,43.50168661
7,2,-22.00373748,37.13440219,43.1639698
7,1.5,-19.8139699,36.87283003,41.85927612
7,1,-19.46877422,36.55035814,41.41209787
7,0.5,-17.28863581,36.39496392,40.2925592
7,0,-18.19227763,33.77080189,38.35917134
7.5,0,1.50303591,37.60871646,37.63873896
7.5,0.5,1.070338766,37.93206044,37.94715845
7.5,1,-2.189111262,38.45232065,38.51458388
7.5,1.5,-2.41591376,39.51240419,39.5861936
7.5,2,2.2074998,40.53897957,40.59903841
7.5,2.5,-1.954661417,41.92892117,41.97445808
7.5,3,-2.033249903,43.45864905,43.50618671
7.5,3.5,-0.692633761,44.95920715,44.96454213
7.5,4,1.669939626,45.12817636,45.15906332
7.5,4.5,1.723641083,44.93732033,44.97036465
7.5,5,3.397502232,43.43184738,43.56453131
7.5,5.5,7.778623074,41.17295009,41.90129826
7.5,6,1.720222225,39.83315356,39.87028075
8,6,-23.89783355,33.5374783,41.18092883
8,5.5,-23.7206429,35.65708432,42.82635359
8,5,-22.18345684,38.34403342,44.29865298
8,4.5,-23.53322424,39.22126071,45.73969758
8,4,-24.82142827,38.62010186,45.90877442
8,3.5,-22.84212791,39.77508549,45.86742018
8,3,-22.05426175,38.01439966,43.94866372
8,2.5,-21.91696072,37.34835167,43.30418617
8,2,-20.34202469,36.14239227,41.4737325
8,1.5,-20.87491283,34.56725162,40.38139263
8,1,-23.87766924,30.4771321,38.71690418
8,0.5,-23.17605372,31.5580176,39.15402841
8,0,-22.24005625,35.29806983,41.72018499
8.5,0,2.230497215,40.57372814,40.63499149
8.5,0.5,-3.432575269,37.3252263,37.48273058
8.5,1,-2.015330655,37.48356738,37.53770613
8.5,1.5,-3.391624595,38.45824014,38.60750383
8.5,2,-3.692955174,39.87053679,40.04119905
8.5,2.5,-10.13358911,40.66179873,41.90550685
8.5,3,-10.61391389,42.87569136,44.16990014
8.5,3.5,-5.868970765,44.47057182,44.85617656
8.5,4,-5.865819284,44.64243701,45.02615926
8.5,4.5,-4.946275816,44.10754212,44.38401645
8.5,5,-5.281675642,42.80584023,43.13045392
8.5,5.5,-5.380208011,41.37556807,41.72390527
8.5,6,-6.481864045,40.07105771,40.59192318
9,6,-30.49459457,29.92024046,42.72167
9,5.5,-28.45751448,32.75903285,43.39336774
9,5,-29.90287847,33.11082524,44.61511951
9,4.5,-26.52527502,37.15567836,45.65232359
9,4,-29.18978878,36.03338114,46.37292664
9,3.5,-27.74841317,37.82899809,46.91489668
9,3,-27.27045724,35.64034854,44.87663404
9,2.5,-22.02158592,37.1139055,43.15544262
9,2,-19.53815957,36.37004025,41.28582696
9,1.5,-22.95514924,32.806614,40.04013985
9,1,-22.21609993,32.07164365,39.01468214
9,0.5,-20.93976732,33.32703062,39.35943121
9,0,-23.78943189,34.86262548,42.20592049
9.5,0,2.499538816,35.14362777,35.23240365
9.5,0.5,6.346333179,36.19197768,36.74418584
9.5,1,1.790030722,38.15504511,38.19701137
9.5,1.5,0.028584815,39.00706417,39.00707464
9.5,2,-1.237348712,40.58805284,40.60690909
9.5,2.5,-6.087980145,41.84579457,42.28633379
9.5,3,-8.209064384,43.3441238,44.11464389
9.5,3.5,-9.453590761,43.69416351,44.7051485
9.5,4,-7.403917518,44.92557779,45.53158831
9.5,4.5,-4.185141992,43.70899336,43.90890017
9.5,5,-6.335725997,42.76752199,43.23427299
9.5,5.5,-4.392920287,42.02575933,42.25472987
9.5,6,-5.4015984,40.52077898,40.87922204
10,6,-29.20629393,29.48302205,41.50007463
10,5.5,-30.34327693,31.02663841,43.39777351
10,5,-31.18801867,31.54833639,44.36203374
10,4.5,-29.73047652,33.93531418,45.11659099
10,4,-31.43630786,33.18336679,45.70970666
10,3.5,-31.56526581,33.53398345,46.05316549
10,3,-30.23525291,34.01293168,45.5087908
10,2.5,-27.38586367,34.65740973,44.17150188
10,2,-20.65537966,37.20944295,42.55804687
10,1.5,-23.66825914,34.12839567,41.53232334
10,1,-22.79162782,32.68317514,39.84530381
10,0.5,-23.01082738,30.32803545,38.06951419
10,0,-22.34537482,28.55656316,36.2600755
10.5,0,-5.630926252,34.28180458,34.7411781
10.5,0.5,-6.168797742,35.83087147,36.35801722
10.5,1,-5.569728379,38.3601598,38.76240104
10.5,1.5,-9.336778607,39.88183579,40.96017896
10.5,2,-9.539269795,39.92528028,41.04906422
10.5,2.5,-11.16531839,40.51941136,42.02959709
10.5,3,-12.86323442,42.18765767,44.10511602
10.5,3.5,-9.245345849,43.02123999,44.00344884
10.5,4,-8.291853191,43.34140022,44.12744954
10.5,4.5,-8.863040009,42.11537597,43.03787137
10.5,5,-9.616776256,40.57311239,41.69724014
10.5,5.5,-5.610497065,40.52479019,40.91132236
10.5,6,-8.931454591,39.34576393,40.34674733
11,6,-26.63274137,30.9934528,40.8643736
11,5.5,-25.67302793,32.43736429,41.36770438
11,5,-26.8455728,32.6754196,42.28909818
11,4.5,-27.75502866,33.06133472,43.16704147
11,4,-29.9725158,32.40078919,44.13799773
11,3.5,-29.98703382,32.2328716,44.02476813
11,3,-29.61939785,31.85117564,43.49489762
11,2.5,-28.71684148,31.26833404,42.45427774
11,2,-26.28632294,33.01367501,42.20039705
11,1.5,-26.35280355,31.4999933,41.06969482
11,1,-23.82695527,32.05674685,39.94194307
11,0.5,-21.54546799,31.66935492,38.3034624
11,0,-20.21366532,30.53345478,36.61808469
11.5,0,-1.451158321,36.13172522,36.16085491
11.5,0.5,-5.283553509,37.34429651,37.71620898
11.5,1,-1.301078146,38.86840749,38.89017749
11.5,1.5,-4.604570796,38.8952239,39.16682926
11.5,2,-4.446351708,40.00484566,40.25118283
11.5,2.5,-7.71279999,39.61323955,40.35710633
11.5,3,-9.050071241,40.39959289,41.40085622
11.5,3.5,-14.06900584,38.80168124,41.27356772
11.5,4,-10.22680358,39.98165058,41.2688732
11.5,4.5,-9.359170172,39.59447393,40.68558015
11.5,5,-8.623431572,39.91310235,40.83404598
11.5,5.5,-7.966487421,38.60588954,39.41927992
11.5,6,-10.00392805,38.32269345,39.60691113
12,6,-26.25032301,30.26934212,40.0663516
12,5.5,-28.28095453,31.00705455,41.967247
12,5,-24.30272448,33.49383034,41.38186908
12,4.5,-26.0103607,33.85105096,42.68995801
12,4,-26.4508209,32.43505995,41.85306488
12,3.5,-27.45292481,32.26327411,42.36250627
12,3,-27.51846391,30.61868127,41.16757824
12,2.5,-24.54275676,34.05385288,41.97632435
12,2,-24.1260583,34.04088394,41.72347623
12,1.5,-24.91053263,32.70874352,41.11443224
12,1,-22.34590182,33.70665152,40.44103961
12,0.5,-20.95776038,34.17264858,40.08737496
12,0,-18.50033592,35.50217734,40.03332394
12.5,0,4.18775925,37.34369788,37.57777401
12.5,0.5,-4.659691028,38.29711792,38.57955368
12.5,1,-1.161215034,39.65154689,39.66854662
12.5,1.5,-6.392858479,39.82645257,40.33627355
12.5,2,-5.407728389,40.33803615,40.69890277
12.5,2.5,-8.073253105,39.97087307,40.77803465
12.5,3,-5.598398682,39.84074527,40.23216439
12.5,3.5,-7.270065712,40.07917433,40.73320599
12.5,4,-6.804461394,39.44826494,40.0308169
12.5,4.5,-7.367998718,40.15926621,40.82957344
12.5,5,-8.420788757,39.28623463,40.17857532
12.5,5.5,-9.467151525,38.14121315,39.29858901
12.5,6,-7.661438218,37.37172507,38.14896421
13,6,-24.75510498,29.97176397,38.87315086
13,5.5,-24.08828983,33.62734192,41.36476558
13,5,-24.14206245,34.91725899,42.45060841
13,4.5,-24.72893082,34.78814778,42.68179056
13,4,-26.84534271,33.85289519,43.20521887
13,3.5,-23.59975042,35.88159138,42.94690699
13,3,-21.80877113,36.98311312,42.9345217
13,2.5,-21.9595474,36.91900593,42.95619537
13,2,-21.09905698,37.01363368,42.60492089
13,1.5,-22.03568647,36.47771788,42.61684385
13,1,-20.93009605,36.03899624,41.67587036
13,0.5,-20.18341465,35.47035305,40.81073599
13,0,-19.19603373,33.76287297,38.83837409
13.5,0,-2.683812817,37.85123606,37.94626361
13.5,0.5,-0.278786912,39.73865708,39.73963498
13.5,1,-1.025890054,40.18462798,40.19772104
13.5,1.5,-4.015678335,41.51439361,41.70815927
13.5,2,-3.904108409,41.41867837,41.60227134
13.5,2.5,-0.060407785,41.80662311,41.80666676
13.5,3,-5.68614991,42.35080419,42.73081928
13.5,3.5,-2.282171545,43.53707315,43.59684674
13.5,4,-0.876522207,43.04135064,43.05027475
13.5,4.5,-6.099017073,41.93304551,42.37426477
13.5,5,-4.973113613,40.67228612,40.97519636
13.5,5.5,-4.665777323,39.92352384,40.19523894
13.5,6,-4.387546614,37.81422845,38.06791876
14,6,-24.34974159,30.62816193,39.12792122
14,5.5,-27.34129378,31.97338149,42.0695076
14,5,-26.27233748,34.35947772,43.25285454
14,4.5,-27.42397737,34.87864267,44.36884323
14,4,-28.95445653,34.89743362,45.34524701
14,3.5,-27.06811488,37.01068926,45.85274215
14,3,-27.4354217,35.18088326,44.61386456
14,2.5,-24.31057527,36.85248422,44.1487221
14,2,-23.52059129,36.83230211,43.70167839
14,1.5,-26.6537296,34.63627923,43.70461235
14,1,-24.84534724,34.68585776,42.66614592
14,0.5,-24.12136572,34.00795217,41.69389757
14,0,-23.97366354,32.95294188,40.75086406
14.5,0,-3.975071326,39.34732833,39.54760977
14.5,0.5,-5.620842809,40.65937157,41.04605182
14.5,1,-6.071892662,42.28792905,42.7216201
14.5,1.5,-4.607028459,42.71713728,42.96485225
14.5,2,-2.682087061,43.0320588,43.11556187
14.5,2.5,-4.655063574,42.86839276,43.12039789
14.5,3,-5.6549342,43.76575086,44.12957318
14.5,3.5,-9.586657249,44.09013382,45.12032688
14.5,4,-8.845877912,44.19776418,45.07429328
14.5,4.5,-6.399201309,43.43155922,43.90045687
14.5,5,-4.975466328,41.71621815,42.01188072
14.5,5.5,-5.441332963,39.80559797,40.17578542
14.5,6,-7.052073826,38.27067839,38.91499158
15,6,-27.32900226,29.66824271,40.3370672
15,5.5,-24.18670918,34.13172781,41.8326636
15,5,-28.71460403,33.83129499,44.37437329
15,4.5,-28.09439405,35.87717046,45.5682602
15,4,-31.27959516,33.63106295,45.92887402
15,3.5,-27.87687878,36.57019427,45.9836871
15,3,-25.4157336,36.99729476,44.8860706
15,2.5,-21.64583458,38.44773037,44.12221804
15,2,-21.1350212,38.88605697,44.25849689
15,1.5,-22.63865326,37.78714255,44.04970787
15,1,-22.65759916,38.39659515,44.58324034
15,0.5,-21.3549801,38.35314478,43.89759549
15,0,-22.14740927,36.19376072,42.4322525
15.5,0,-2.416700726,42.05895024,42.12832465
15.5,0.5,-4.334276438,42.27674441,42.49834197
15.5,1,-0.122977908,43.64816334,43.64833659
15.5,1.5,-1.445003531,42.70095927,42.72540179
15.5,2,2.328892976,41.66759137,41.73262409
15.5,2.5,-4.834602114,42.4259262,42.70049873
15.5,3,0.561020785,44.4080919,44.41163553
15.5,3.5,-7.974721408,43.4958448,44.22086269
15.5,4,-8.208899343,43.41024973,44.17958589
15.5,4.5,-11.35811581,42.20139908,43.70314495
15.5,5,-7.380179565,42.17450833,42.81537344
15.5,5.5,-4.249095227,40.87071943,41.09100287
15.5,6,-11.10883883,37.57618584,39.18387478
16,6,-31.84739803,27.88526264,42.33018584
16,5.5,-28.9633693,33.28900281,44.12521353
16,5,-28.43913402,33.97134048,44.3039086
16,4.5,-29.70442123,34.27325655,45.3542584
16,4,-31.84374969,31.30434198,44.65407284
16,3.5,-30.51282893,32.47105726,44.55785328
16,2,-29.25864921,30.7376251,42.43666045
16,1.5,-28.89795876,33.6329733,44.34263089
16,1,-29.4618277,34.08096078,45.05009632
16,0.5,-28.50246756,34.70686429,44.91054537
16,0,-28.61785619,33.95380364,44.40543294
16.5,0,-10.70720032,40.7909341,42.17279269
16.5,0.5,-8.202328966,42.15857493,42.94908195
16.5,1,-4.39912226,43.44662179,43.66876711
16.5,1.5,-4.375769346,43.563273,43.78248636
16.5,2,-4.587053599,42.88604276,43.13065876
16.5,2.5,-6.324887187,42.48111675,42.94938274
16.5,3.5,-13.51133011,39.16638636,41.43141154
16.5,4,-9.081809578,41.94438418,42.91632125
16.5,4.5,-10.12544619,42.43721644,43.62845402
16.5,5,-11.44912902,41.64443192,43.18959672
16.5,5.5,-8.665964417,41.63769658,42.52995081
16.5,6,-7.550225536,40.72384478,41.41783963
17,6,-31.03765537,30.73397337,43.67966541
17,5.5,-28.91905828,33.31153147,44.11315066
17,5,-30.42354758,33.14948247,44.99422669
17,4.5,-28.87958245,34.44024037,44.94619494
17,4,-30.06689304,32.00590312,43.91350467
17,3.5,-27.89395563,33.13098261,43.30975374
17,3,-29.47804247,30.77554788,42.61559967
17,2.5,-27.07022788,33.94547424,43.41765146
17,2,-30.30244739,32.97622902,44.78470719
17,1.5,-28.40763574,35.01361541,45.0882139
17,1,-27.11515481,36.54313485,45.50420119
17,0.5,-27.90277918,35.84799176,45.42734418
17,0,-27.12304124,35.53394778,44.7025817
17.5,0,-0.254524448,44.27459568,44.27532728
17.5,0.5,-6.247987531,44.16021939,44.60002606
17.5,1,-4.30859971,44.28746367,44.49655571
17.5,1.5,-6.592407557,43.4969938,43.99373031
17.5,2,-3.951061298,43.64260038,43.82108457
17.5,2.5,-8.078379768,42.25423252,43.01953493
17.5,3,-6.241102846,41.71477992,42.17907335
17.5,3.5,-9.608551228,41.7646171,42.85565888
17.5,4,-9.981859566,41.59586046,42.77678258
17.5,4.5,-9.565134606,42.06870073,43.14240815
17.5,5,-5.465481125,43.38354051,43.72645733
17.5,5.5,-9.691057077,41.60724839,42.7209516
17.5,6,-8.698021076,41.65727834,42.55566248
18,6,-29.76165343,31.59787418,43.40716147
18,5.5,-28.08992527,33.57440698,43.77538927
18,5,-27.05788213,34.34909992,43.72630388
18,4.5,-25.7034565,34.74396374,43.21817549
18,4,-29.72227048,32.43469188,43.99343814
18,3.5,-27.55743842,33.97660524,43.74725267
18,3,-28.6399281,33.85645342,44.34529197
18,2.5,-26.68279242,36.76414608,45.42657645
18,2,-26.74796211,37.92437303,46.40809786
18,1.5,-27.5935427,38.16398713,47.09451679
18,1,-28.11367341,38.53505885,47.70041292
18,0.5,-26.41274013,39.44056537,47.46778948
18,0,-29.90701708,36.9735705,47.55496385
18.5,0,1.039836271,46.94042824,46.95194419
18.5,0.5,-6.772966035,46.37722814,46.86918347
18.5,1,0.958991924,46.64847248,46.65832884
18.5,1.5,-1.281654054,46.85157083,46.86909778
18.5,2,0.530422907,45.68476195,45.68784109
18.5,2.5,-2.546228742,44.43376691,44.50666155
18.5,3,-4.622714295,43.07849121,43.32581093
18.5,3.5,-4.301817686,42.23868146,42.45717662
18.5,4,-1.517967885,41.98812721,42.01555727
18.5,4.5,-1.146211773,42.16503313,42.18060953
18.5,5,-5.445836967,41.52639476,41.88196034
18.5,5.5,-5.808405363,42.72899836,43.12197669
18.5,6,-3.641693337,42.26790238,42.42449177
19,6,-29.97149809,32.0206376,43.85900056
19,5.5,-30.76460201,31.13742631,43.77213787
19,5,-26.49393141,33.6672535,42.84171285
19,4.5,-24.38845124,35.13407241,42.76914306
19,4,-26.18568372,34.24646505,43.11044422
19,3.5,-24.69845746,36.50770427,44.07750301
19,3,-26.91660075,35.96907575,44.92524686
19,2.5,-24.62095534,39.42826735,46.48418772
19,2,-27.87072747,39.32309969,48.19837776
19,1.5,-27.79120046,39.93926845,48.65692127
19,1,-29.56293533,38.33884128,48.41315829
19,0.5,-27.50056463,39.82674526,48.39887078
19,0,-28.05718767,39.60863351,48.53915562
19.5,0,-2.982834252,45.71585844,45.81306596
19.5,0.5,1.650460127,46.47828441,46.50757938
19.5,1,2.735669378,46.26586321,46.34667179
19.5,1.5,0.876924393,46.14480368,46.15313535
19.5,2,2.017237395,45.89862925,45.94293649
19.5,2.5,0.124679426,44.71116651,44.71134035
19.5,3,1.542017419,43.38420413,43.41159967
19.5,3.5,-0.663021964,41.51894796,41.52424157
19.5,4,2.194897525,40.93577282,40.99457368
19.5,4.5,1.23298909,41.11813797,41.13662033
19.5,5,-4.684970084,40.80586486,41.07392788
19.5,5.5,-4.702976247,41.76947154,42.03340027
19.5,6,-1.933381186,42.2776114,42.32179566
20,6,-28.25168192,33.10136838,43.51848022
20,5.5,-26.50453405,32.6535439,42.0564413
20,5,-25.45664424,31.91751286,40.82607455
20,4.5,-27.64947934,29.18897184,40.20559395
20,4,-28.13442797,29.69879696,40.90922363
20,3.5,-26.26004151,33.96147398,42.92984388
20,3,-29.03436068,34.93889591,45.42819111
20,2.5,-28.8049711,36.10962032,46.1912442
20,2,-28.38818932,37.24943109,46.83384897
20,1.5,-28.52073195,38.27012036,47.72875719
20,1,-28.62773992,37.49392176,47.17352713
20,0.5,-27.67384728,38.05915657,47.0567872
20,0,-28.39020849,36.15665096,45.97072271
