4.704565750786112943e+00
4.264890081777569009e+00
3.874724630675173920e+00
3.606110672441793064e+00
3.318625218598338034e+00
3.148099505806607468e+00
2.989344674261694479e+00
2.855256936063123696e+00
2.720825237701454125e+00
2.644881706676658784e+00
2.587199260163544512e+00
2.528212778051897036e+00
2.472320388524900547e+00
2.407881276953085958e+00
2.397271809940358267e+00
2.366622452007207222e+00
2.367213999338481312e+00
2.313076356955461765e+00
2.292009110393461224e+00
2.287393624427333183e+00
2.263073734312758933e+00
