0.000000000000000000e+00,4.172895249371529752e-02
1.000000000000000000e+00,3.055846256185172291e-02
2.000000000000000000e+00,2.788636090137131332e-02
3.000000000000000000e+00,2.350853695414980779e-02
4.000000000000000000e+00,2.245612717055051402e-02
5.000000000000000000e+00,1.980484073289039831e-02
6.000000000000000000e+00,1.841534444294247799e-02
7.000000000000000000e+00,2.198619588571088662e-02
8.000000000000000000e+00,2.243133005542259639e-02
9.000000000000000000e+00,2.088933388794172660e-02
1.000000000000000000e+01,2.193703986470182249e-02
1.100000000000000000e+01,1.639104844410773504e-02
1.200000000000000000e+01,1.414414112556257493e-02
1.300000000000000000e+01,1.136035797628917078e-02
1.400000000000000000e+01,1.193838019752900027e-02
1.500000000000000000e+01,1.142596781775832154e-02
1.600000000000000000e+01,1.090072552670780064e-02
1.700000000000000000e+01,9.513564971193152336e-03
1.800000000000000000e+01,1.057341721229083063e-02
1.900000000000000000e+01,1.066052198974186231e-02
2.000000000000000000e+01,8.571872966419749260e-03
2.100000000000000000e+01,1.041445818778678235e-02
2.200000000000000000e+01,9.770464366857727762e-03
2.300000000000000000e+01,8.247847684057207571e-03
2.400000000000000000e+01,7.953355227785712661e-03
2.500000000000000000e+01,8.253044564364663688e-03
2.600000000000000000e+01,8.499376735885230683e-03
2.700000000000000000e+01,8.415346495287769762e-03
2.800000000000000000e+01,7.930691365512911734e-03
2.900000000000000000e+01,8.575126333310735538e-03
3.000000000000000000e+01,8.366407185536812660e-03
3.100000000000000000e+01,7.606495896004771690e-03
3.200000000000000000e+01,8.320677371715526696e-03
3.300000000000000000e+01,8.643500737532942846e-03
3.400000000000000000e+01,7.606800017200289303e-03
3.500000000000000000e+01,7.857238288618366082e-03
3.600000000000000000e+01,7.253937663873214446e-03
3.700000000000000000e+01,7.746432586892559001e-03
3.800000000000000000e+01,7.123098875629894564e-03
3.900000000000000000e+01,6.841166542422428241e-03
4.000000000000000000e+01,7.928658061414151428e-03
4.100000000000000000e+01,7.123512817333125906e-03
4.200000000000000000e+01,6.577918354005572558e-03
4.300000000000000000e+01,7.702633386577459676e-03
4.400000000000000000e+01,6.408033625251674699e-03
4.500000000000000000e+01,1.141608426990666468e-02
4.600000000000000000e+01,7.950091974846595216e-03
4.700000000000000000e+01,1.005964001195032952e-02
4.800000000000000000e+01,5.830406680270030194e-03
4.900000000000000000e+01,8.572560507455395315e-03
5.000000000000000000e+01,5.920635306686733781e-03
5.100000000000000000e+01,8.495475037620634634e-03
5.200000000000000000e+01,1.033561448403150229e-02
5.300000000000000000e+01,1.519255826883522328e-02
5.400000000000000000e+01,9.701723260233965224e-03
5.500000000000000000e+01,6.677738771721900696e-03
5.600000000000000000e+01,1.023449164994765480e-02
5.700000000000000000e+01,1.542610253272965089e-02
5.800000000000000000e+01,7.817954159334889255e-03
5.900000000000000000e+01,5.686779921807094511e-03
6.000000000000000000e+01,6.527876022362598049e-03
6.100000000000000000e+01,7.603749787261940458e-03
6.200000000000000000e+01,5.382873802108229487e-03
6.300000000000000000e+01,5.429177101772615817e-03
6.400000000000000000e+01,5.655604997997343460e-03
6.500000000000000000e+01,1.205428573543890908e-02
6.600000000000000000e+01,5.635169304837804941e-03
6.700000000000000000e+01,6.272144130666349598e-03
6.800000000000000000e+01,6.555852104416926528e-03
6.900000000000000000e+01,1.242029874902433190e-02
7.000000000000000000e+01,5.263621173624727888e-03
7.100000000000000000e+01,4.956447984777645824e-03
7.200000000000000000e+01,5.938790699684664588e-03
7.300000000000000000e+01,6.492123727242969655e-03
7.400000000000000000e+01,4.837411760349437720e-03
7.500000000000000000e+01,5.082918405787569850e-03
7.600000000000000000e+01,1.113886253009562129e-02
7.700000000000000000e+01,5.493852332721042148e-03
7.800000000000000000e+01,6.355256017536884371e-03
7.900000000000000000e+01,6.109634242673292123e-03
8.000000000000000000e+01,4.396970376147342485e-03
8.100000000000000000e+01,4.235457136490492283e-03
8.200000000000000000e+01,4.421578070963079823e-03
8.300000000000000000e+01,4.951959011091139860e-03
8.400000000000000000e+01,6.966936136762537889e-03
8.500000000000000000e+01,4.169778719182129501e-03
8.600000000000000000e+01,5.068480878785332905e-03
8.700000000000000000e+01,3.785974226041674637e-03
8.800000000000000000e+01,1.123219651269504078e-02
8.900000000000000000e+01,5.543404079015274398e-03
9.000000000000000000e+01,4.817682920314535731e-03
9.100000000000000000e+01,4.615426588780207479e-03
9.200000000000000000e+01,4.890934456746863848e-03
9.300000000000000000e+01,7.147201692809960170e-03
9.400000000000000000e+01,3.986150304816603318e-03
9.500000000000000000e+01,4.214290136678696015e-03
9.600000000000000000e+01,4.376557546130750535e-03
9.700000000000000000e+01,5.934466871132180500e-03
9.800000000000000000e+01,4.109533568040778760e-03
9.900000000000000000e+01,3.652773024657044419e-03
1.000000000000000000e+02,4.249926176858728408e-03
1.010000000000000000e+02,4.040642297978733373e-03
1.020000000000000000e+02,5.208534598398828659e-03
1.030000000000000000e+02,4.057378862431880624e-03
1.040000000000000000e+02,5.882133915662228658e-03
1.050000000000000000e+02,4.312750167844125494e-03
1.060000000000000000e+02,5.615630658502292552e-03
1.070000000000000000e+02,3.829310548474510866e-03
1.080000000000000000e+02,4.416295582651314118e-03
1.090000000000000000e+02,3.862657380801971362e-03
1.100000000000000000e+02,4.223130705658729653e-03
1.110000000000000000e+02,5.314700362288142521e-03
1.120000000000000000e+02,3.549002536400568380e-03
1.130000000000000000e+02,3.529206219368365496e-03
1.140000000000000000e+02,4.004808208757881099e-03
1.150000000000000000e+02,4.041901835208127139e-03
1.160000000000000000e+02,3.607015749231329629e-03
1.170000000000000000e+02,3.396782973492980338e-03
1.180000000000000000e+02,3.828771984441205981e-03
1.190000000000000000e+02,8.878497582914699968e-03
1.200000000000000000e+02,5.055622470599047645e-03
1.210000000000000000e+02,3.683295628064778629e-03
1.220000000000000000e+02,3.553469442902490796e-03
1.230000000000000000e+02,4.021733756615789544e-03
1.240000000000000000e+02,4.413858977618863137e-03
1.250000000000000000e+02,3.343920087037566182e-03
1.260000000000000000e+02,3.327345004120226511e-03
1.270000000000000000e+02,3.246772142871850834e-03
1.280000000000000000e+02,3.844372071102179680e-03
1.290000000000000000e+02,3.371302697389159508e-03
1.300000000000000000e+02,6.803806861399685872e-03
1.310000000000000000e+02,5.223477651217479055e-03
1.320000000000000000e+02,3.516123790023956315e-03
1.330000000000000000e+02,3.032652965935586989e-03
1.340000000000000000e+02,1.545679602680952343e-02
1.350000000000000000e+02,3.375530734603029298e-03
1.360000000000000000e+02,4.013690353359963131e-03
1.370000000000000000e+02,3.343335690177484838e-03
1.380000000000000000e+02,4.268959185158439917e-03
1.390000000000000000e+02,4.752467217261385768e-03
1.400000000000000000e+02,3.519543146745858064e-03
1.410000000000000000e+02,3.211667828000758316e-03
1.420000000000000000e+02,3.069457917013295855e-03
1.430000000000000000e+02,2.062340587490235459e-03
1.440000000000000000e+02,3.182452429436706358e-03
1.450000000000000000e+02,1.035992148910077140e-02
1.460000000000000000e+02,3.872572594896802299e-03
1.470000000000000000e+02,3.106727267824559505e-03
1.480000000000000000e+02,3.049592242246955409e-03
1.490000000000000000e+02,3.237359289124629169e-03
1.500000000000000000e+02,2.584099928488487775e-03
1.510000000000000000e+02,2.959896039565293371e-03
1.520000000000000000e+02,3.344591196391908001e-03
1.530000000000000000e+02,2.758819939235289832e-03
1.540000000000000000e+02,2.299650855613484014e-03
1.550000000000000000e+02,1.403587751572988110e-02
1.560000000000000000e+02,3.400143968660139949e-03
1.570000000000000000e+02,4.222088216952058458e-03
1.580000000000000000e+02,9.390111525260412886e-03
1.590000000000000000e+02,5.761455129086837101e-03
1.600000000000000000e+02,3.075994358879827195e-03
1.610000000000000000e+02,3.648010302602287119e-03
1.620000000000000000e+02,3.630435415091535795e-03
1.630000000000000000e+02,2.056826007073747718e-03
1.640000000000000000e+02,2.507775058894089106e-03
1.650000000000000000e+02,5.454731153095220518e-03
1.660000000000000000e+02,6.076151868982995925e-03
1.670000000000000000e+02,3.472970528407847562e-03
1.680000000000000000e+02,4.224085195130102867e-03
1.690000000000000000e+02,4.951239927288393280e-03
1.700000000000000000e+02,3.163665352171054004e-03
1.710000000000000000e+02,3.430058284768217839e-03
1.720000000000000000e+02,3.028132130915346058e-03
1.730000000000000000e+02,4.915328304398928864e-03
1.740000000000000000e+02,3.512266805209523623e-03
1.750000000000000000e+02,4.091781880491091559e-03
1.760000000000000000e+02,3.991984848431902495e-03
1.770000000000000000e+02,3.001529977138522182e-03
1.780000000000000000e+02,2.768706185967358385e-03
1.790000000000000000e+02,3.908966366692618807e-03
1.800000000000000000e+02,3.662795269988774766e-03
1.810000000000000000e+02,1.741654515294833311e-02
1.820000000000000000e+02,3.647856214764742550e-03
1.830000000000000000e+02,8.470349770457175770e-03
1.840000000000000000e+02,4.746935703143616986e-03
1.850000000000000000e+02,3.117280879516967119e-03
1.860000000000000000e+02,3.939793735148284723e-03
1.870000000000000000e+02,3.513658146681984933e-03
1.880000000000000000e+02,3.429661692333985795e-03
1.890000000000000000e+02,1.408762902801584827e-03
1.900000000000000000e+02,3.635954571248844070e-03
1.910000000000000000e+02,2.012274745328289198e-03
1.920000000000000000e+02,1.512955684230470749e-02
1.930000000000000000e+02,3.898329366277960076e-03
1.940000000000000000e+02,2.245273829172121909e-03
1.950000000000000000e+02,4.718105462124399727e-03
1.960000000000000000e+02,2.808100741493073111e-03
1.970000000000000000e+02,3.937022743584250688e-03
1.980000000000000000e+02,4.681679728375812144e-03
1.990000000000000000e+02,2.204676557638193032e-03
